"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 12/07/2023 19:37:14",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave genérico","Genérico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","001","ASEO GENERAL, 1 DIA A LA SEMANA, MEDIO TIEMPO","350","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","002","ASEO GENERAL, 2 DIAS A LA SEMANA","600","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","003","ASEO GENERAL, 1 DIA  A LA SEMANA","350","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","004","ASEO GENERAL, 1 DIA A LA SEMANA","300","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","005","ASEO GENERAL, 1 DIA A LA SEMANA, PAGO POR DIA","250","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","006","ASEO GENERAL, 6 DIAS A LA SEMANA, PAGO POR SEMANA","1500","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","007","ASEO GENERAL, 1 DIA A LA SEMANA","300","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","008","ASEO GENERAL, SABADO 8 HORAS","300","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","009","ASEO GENERAL, 2 DIAS A LA SEMANA","600","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","010","ASEO GENERAL, POR DIA","300","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","169","Otros servicios para el hogar","001","JEZAMK, CUOTAS DE VIGILANCIA, SEGURIDAD PRVADA, PAGO MENSUAL","500","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","169","Otros servicios para el hogar","002","OTROS SERV, FUMIGACION, POLIZA SEMESTRAL","2436","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","169","Otros servicios para el hogar","003","OTROS SERV, LIMPIEZA AIRE ACONDIC, PAQ CENTRAL 4 TON","928","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","169","Otros servicios para el hogar","004","OTROS SERV, MANTENIMIENTO, REFRIGERACION, A DOMICILIO","800","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","169","Otros servicios para el hogar","005","OTROS SERV, VIGILANCIA, BASICO, MENSUAL","480","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","06","Mexicali, B.C."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","169","Otros servicios para el hogar","006","OTROS SERV, FUMIGACION, POLIZA SEMESTRAL","3103","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 41 Vivienda alquilada","158","Renta de vivienda","001"," PRECIO PROMEDIO DE LA MUESTRA","1334.29","1","RENTA",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 41 Vivienda alquilada","158","Renta de vivienda","002"," PRECIO PROMEDIO DE LA MUESTRA","1334.29","1","RENTA",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 41 Vivienda alquilada","158","Renta de vivienda","003"," PRECIO PROMEDIO DE LA MUESTRA","1334.29","1","RENTA",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 41 Vivienda alquilada","158","Renta de vivienda","004"," PRECIO PROMEDIO DE LA MUESTRA","1334.29","1","RENTA",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 41 Vivienda alquilada","158","Renta de vivienda","005"," PRECIO PROMEDIO DE LA MUESTRA","1334.29","1","RENTA",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 41 Vivienda alquilada","158","Renta de vivienda","006"," PRECIO PROMEDIO DE LA MUESTRA","1334.29","1","RENTA",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","001","SERVICIO DE CUOTA FIJA 23 M3","377.76","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","002","SERVICIO DE CUOTA FIJA 30 M3","634.66","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","003","SERVICIO MEDIDO 15 M3","260.55","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","004","SERVICIO MEDIDO 25 M3","369.23","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","005","SERVICIO MEDIDO 35 M3","617.2","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","006","SERVICIO MEDIDO 50 M3","981.16","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","001","CONSUMO DE 25 KWH","20.21","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","002","CONSUMO DE 50 KWH","40.43","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","003","CONSUMO DE 75 KWH","60.64","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","004","CONSUMO DE 100 KWH","80.85","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","005","CONSUMO DE 125 KWH","101.07","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","006","CONSUMO DE 150 KWH","121.28","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","007","CONSUMO DE 175 KWH","141.49","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","008","CONSUMO DE 200 KWH","165.33","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","009","CONSUMO DE 225 KWH","189.17","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","010","CONSUMO DE 250 KWH","213.01","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","011","CONSUMO DE 300 KWH","260.68","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","012","CONSUMO DE 400 KWH","356.03","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","013","CONSUMO DE 500 KWH","477.83","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","014","CONSUMO DE 750 KWH","1087.18","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","015","CONSUMO DE 1000 KWH","1899.76","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","016","CONSUMO DE 1200 KWH","6335.42","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","017","CONSUMO DE 1250 KWH","6594.33","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","018","CONSUMO DE 1500 KWH","7888.89","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","019","CONSUMO DE 1750 KWH","9183.45","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","020","CONSUMO DE 2000 KWH","10478.01","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","021","CONSUMO DE 2250 KWH","11772.57","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","022","CONSUMO DE 2500 KWH","13067.13","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","023","CONSUMO DE 2750 KWH","14361.69","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","024","CONSUMO DE 3000 KWH","15656.25","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","025","CONSUMO DE 3250 KWH","16950.81","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","026","CONSUMO DE 3500 KWH","18245.37","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","027","CONSUMO DE 140 KWH","113.19","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","028","CONSUMO DE 450 KWH","416.93","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","029","CONSUMO DE 600 KWH","599.63","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","030","CONSUMO DE 850 KWH","1412.21","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","031","CONSUMO DE 900 KWH","1574.73","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","032","CONSUMO DE 3750 KWH","19539.93","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","033","CONSUMO DE 4000 KWH","20834.49","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","034","CONSUMO DE 5000 KWH","26012.73","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","035","CONSUMO DE 6000 KWH","31190.97","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","036","CONSUMO DE 7000 KWH","36369.21","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","037","CONSUMO DE 8000 KWH","41547.45","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","038","CONSUMO DE 10000 KWH","51903.93","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","001","PRECIO POR KG","21.19","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","002","PRECIO POR KG","21.18","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","003","PRECIO POR LT","11.44","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","004","PRECIO POR LT","11.44","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","005","PRECIO POR KG","21.19","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","006","PRECIO POR LT","11.44","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","007","PRECIO POR KG","21.28","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","008","PRECIO POR LT","11.49","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","163","Gas doméstico natural","001","PRECIO MEDIO FACTURADO, INCLUYE DISTRIBUCION Y SERVICIO","252.61","1","COSTO/",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","164","Servicio de telefonía móvil","001","COSTO PROMEDIO PONDERADO DE UNA MUESTRA DE PREPAGO Y POSPAGO","78.12","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","165","Servicio telefónico local fijo","001","COSTO PROMEDIO DE UNA MUESTRA DE TELEFONÍA DOMESTICA Y PÚBLI","439","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","001","JUÁREZ,CHIH.-CHIHUAHUA,CHIH.COSTO PROM P/LLAMADA 3 MIN","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","002","JUÁREZ,CHIH.-CHIHUAHUA,CHIH.COSTO PROM P/LLAMADA 3 MIN HNP","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","003","JUÁREZ,CHIH.-CHIHUAHUA,CHIH.COSTO PROM P/LLAMADA 3 MIN","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","004","JUÁREZ,CHIH.-MÉXICO,D.F.COSTO PROM P/LLAMADA 3 MIN HNP","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","005","JUÁREZ,CHIH.-MÉXICO,D.F.COSTO PROM P/LLAMADA 3 MIN","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","006","JUÁREZ,CHIH.-MÉXICO,D.F.COSTO PROM P/LLAMADA 3 MIN HNP","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","007","JUÁREZ,CHIH.-TORREÓN,COAH.COSTO PROM P/LLAMADA 3 MIN","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","008","JUÁREZ,CHIH.-MTY.,N.L.COSTO PROM P/LLAMADA 3 MIN HNP","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","009","JUÁREZ,CHIH.-GDL,JAL.COSTO PROM P/LLAMADA 3 MIN","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","010","JUÁREZ,CHIH.-DELICIAS,CHIH.COSTO PROM P/LLAMADA 3 MIN","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","167","Larga distancia internacional","001","JUÁREZ,CHIH.-EL PASO,TX.COSTO PROM P/LLAMADA 3 MIN","4.05","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","167","Larga distancia internacional","002","JUÁREZ,CHIH.-DENVER,COL.COSTO PROM P/LLAMADA 3 MIN HNP","8.68","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","167","Larga distancia internacional","003","JUÁREZ,CHIH.-L. A.,CAL.COSTO PROM P/LLAMADA 3 MIN","12.85","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","07","Cd. Juárez, Chih."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","167","Larga distancia internacional","004","JUÁREZ,CHIH.-HOUSTON,TX.COSTO PROM P/LLAMADA 3 MIN HNP","8.68","1","COSTO",""
